category,hood,weekday,month,hour,count
OTHER,NorthEast,1,06,05,5
OTHER,SouthWest,1,07,23,3
OTHER,NorthEast,3,12,18,19
OTHER,NorthEast,6,09,08,8
OTHER,NorthEast,1,08,07,10
SEX,Center,2,11,02,1
THEFT,NorthWest,3,10,21,4
OTHER,Center,6,07,03,1
MISSING PERSONS,SouthEast,7,04,17,1
OTHER,NorthEast,2,07,08,10
OTHER,NorthEast,2,05,22,17
OTHER,Center,2,12,13,7
MISSING PERSONS,NorthEast,6,12,15,2
MISSING PERSONS,NorthEast,2,02,20,2
THEFT,NorthWest,1,05,09,3
OTHER,Center,2,09,03,1
THEFT,SouthEast,6,02,11,2
MISSING PERSONS,Center,6,03,21,2
OTHER,SouthEast,2,04,03,2
THEFT,NorthEast,4,11,16,22
THEFT,SouthEast,4,07,02,2
OTHER,SouthWest,4,03,10,3
OTHER,NorthEast,4,01,19,10
OTHER,NorthWest,1,03,21,1
SEX,NorthEast,6,04,16,6
DRUG/ALC,NorthEast,2,04,18,4
THEFT,NorthEast,6,08,05,9
DRUG/ALC,NorthEast,3,06,09,1
SEX,Center,7,06,20,1
THEFT,NorthWest,4,09,13,9
DRUG/ALC,Center,3,04,13,1
SEX,NorthWest,5,09,22,1
THEFT,NorthEast,3,04,21,22
MISSING PERSONS,SouthEast,1,01,20,4
THEFT,SouthEast,6,03,23,10
DRUG/ALC,Center,2,04,17,4
OTHER,SouthWest,6,11,14,3
THEFT,NorthEast,6,06,07,4
OTHER,SouthWest,3,11,01,1
THEFT,SouthWest,4,03,12,1
OTHER,NorthWest,6,03,06,1
DRUG/ALC,SouthEast,6,07,17,1
THEFT,SouthEast,7,11,02,1
OTHER,SouthEast,1,03,07,1
THEFT,SouthWest,7,06,16,1
OTHER,NorthEast,7,12,05,5
MISSING PERSONS,NorthEast,3,01,14,2
MISSING PERSONS,SouthWest,1,08,14,1
OTHER,NorthEast,5,05,22,14
MISSING PERSONS,SouthEast,7,10,19,4
OTHER,Center,5,12,13,13
MISSING PERSONS,NorthEast,5,02,20,1
MISSING PERSONS,NorthEast,4,06,16,3
DRUG/ALC,NorthEast,4,09,04,1
OTHER,NorthEast,5,07,08,19
OTHER,Center,5,09,03,5
OTHER,SouthEast,5,04,03,1
SEX,Center,6,01,10,1
OTHER,NorthEast,1,06,23,10
THEFT,NorthWest,7,04,22,4
OTHER,SouthWest,2,12,19,1
SEX,SouthEast,6,08,13,1
THEFT,SouthEast,4,02,16,7
DRUG/ALC,NorthEast,4,04,07,2
THEFT,SouthEast,5,06,20,5
THEFT,NorthEast,6,11,11,23
OTHER,SouthWest,2,06,08,3
MISSING PERSONS,NorthWest,1,02,06,1
SEX,NorthWest,2,06,12,1
OTHER,SouthEast,5,03,01,2
OTHER,NorthEast,2,08,01,9
MISSING PERSONS,NorthEast,3,09,05,3
MISSING PERSONS,SouthEast,7,08,12,2
SEX,Center,1,12,20,2
SEX,SouthWest,6,02,17,2
DRUG/ALC,Center,4,07,20,1
THEFT,NorthEast,6,08,23,29
DRUG/ALC,Center,5,04,17,2
OTHER,Center,6,02,06,3
MISSING PERSONS,Center,4,03,09,2
SEX,NorthEast,4,04,11,2
THEFT,Center,3,10,04,1
OTHER,SouthWest,4,08,15,4
THEFT,SouthWest,2,09,07,1
THEFT,SouthEast,3,10,07,1
THEFT,NorthEast,7,10,22,24
OTHER,SouthWest,6,05,12,2
SEX,Center,1,01,02,1
THEFT,SouthEast,6,03,05,3
SEX,NorthWest,6,07,22,3
THEFT,NorthEast,7,02,02,24
SEX,NorthWest,6,05,08,1
THEFT,SouthWest,6,07,07,1
OTHER,Center,1,02,21,8
MISSING PERSONS,SouthEast,1,05,16,2
SEX,Center,4,10,05,1
THEFT,Center,3,01,03,1
SEX,NorthWest,2,09,22,3
SEX,NorthEast,3,11,09,5
DRUG/ALC,Center,7,11,20,1
OTHER,SouthWest,6,11,00,2
OTHER,SouthEast,4,05,23,3
THEFT,Center,7,11,14,6
THEFT,NorthWest,7,08,00,5
SEX,NorthEast,3,10,08,4
OTHER,Center,2,08,19,9
OTHER,NorthEast,4,02,04,9
OTHER,SouthEast,6,08,09,4
DRUG/ALC,NorthWest,2,04,01,1
THEFT,NorthWest,6,07,15,5
OTHER,NorthWest,3,09,16,1
OTHER,SouthWest,5,08,13,3
SEX,Center,1,04,23,1
SEX,NorthEast,7,10,15,7
THEFT,NorthWest,1,11,16,2
THEFT,NorthEast,4,05,09,15
SEX,SouthEast,7,10,10,1
SEX,SouthWest,3,03,14,2
THEFT,NorthWest,2,09,15,3
THEFT,Center,4,07,14,4
SEX,NorthEast,2,02,00,4
OTHER,SouthWest,3,04,12,5
MISSING PERSONS,SouthEast,4,04,08,1
OTHER,Center,2,10,12,11
THEFT,NorthWest,5,01,16,4
THEFT,NorthEast,1,09,13,23
OTHER,SouthEast,5,02,17,4
THEFT,SouthEast,1,06,09,5
OTHER,NorthWest,3,12,01,2
THEFT,NorthEast,1,12,03,5
OTHER,NorthEast,3,11,13,12
OTHER,Center,4,12,15,10
OTHER,Center,2,11,18,10
SEX,SouthEast,2,11,14,1
THEFT,SouthWest,7,07,03,1
SEX,NorthEast,3,12,02,1
OTHER,NorthEast,4,03,21,18
OTHER,Center,4,06,11,10
THEFT,SouthWest,4,11,03,1
SEX,NorthEast,5,02,14,5
OTHER,NorthWest,5,08,18,4
DRUG/ALC,Center,1,09,21,5
MISSING PERSONS,NorthEast,1,02,09,6
THEFT,SouthWest,3,04,10,1
DRUG/ALC,Center,7,01,09,2
SEX,NorthEast,3,01,20,5
THEFT,Center,2,10,10,6
SEX,SouthEast,5,11,00,1
THEFT,NorthWest,2,05,20,3
OTHER,NorthEast,2,11,17,28
OTHER,Center,7,07,07,2
OTHER,SouthWest,2,08,13,1
OTHER,SouthEast,4,11,04,1
DRUG/ALC,NorthWest,5,04,01,1
OTHER,NorthWest,4,06,23,3
THEFT,Center,7,11,00,9
THEFT,NorthWest,7,08,14,4
SEX,NorthEast,1,10,11,2
THEFT,SouthEast,4,06,06,2
THEFT,Center,7,05,12,7
OTHER,Center,1,01,18,8
THEFT,NorthWest,5,09,15,11
SEX,SouthEast,1,01,14,1
OTHER,NorthWest,2,11,19,6
DRUG/ALC,NorthEast,6,02,08,2
DRUG/ALC,NorthWest,5,03,03,1
OTHER,Center,7,05,10,6
THEFT,Center,1,08,16,10
OTHER,NorthWest,7,10,20,1
OTHER,NorthEast,1,01,17,19
OTHER,SouthWest,3,08,17,4
THEFT,Center,4,07,00,6
OTHER,Center,5,08,19,6
OTHER,NorthEast,6,03,09,13
SEX,Center,3,08,06,2
THEFT,SouthWest,7,02,06,2
DRUG/ALC,Center,2,02,03,1
OTHER,Center,4,11,07,10
OTHER,NorthWest,6,12,00,1
DRUG/ALC,NorthEast,5,10,01,2
DRUG/ALC,NorthEast,4,01,12,1
SEX,NorthEast,2,02,14,3
THEFT,NorthEast,6,05,21,30
THEFT,Center,5,10,10,2
SEX,SouthEast,2,11,00,5
OTHER,NorthWest,2,08,18,1
OTHER,NorthWest,7,01,08,1
THEFT,SouthEast,7,12,09,1
THEFT,NorthWest,5,05,20,6
OTHER,NorthEast,5,11,17,28
OTHER,SouthEast,3,02,13,2
DRUG/ALC,SouthEast,5,06,00,1
THEFT,NorthEast,7,06,03,5
SEX,NorthEast,5,02,00,4
THEFT,NorthWest,2,01,16,4
OTHER,Center,5,10,12,3
OTHER,Center,4,01,01,2
OTHER,NorthEast,7,04,20,7
OTHER,SouthEast,2,02,17,4
SEX,NorthEast,3,05,16,1
THEFT,NorthEast,1,05,06,6
OTHER,Center,6,06,16,6
OTHER,NorthWest,3,01,15,12
DRUG/ALC,NorthEast,6,12,22,3
OTHER,SouthEast,4,08,21,3
DRUG/ALC,NorthEast,1,10,07,3
OTHER,Center,5,11,18,8
OTHER,NorthWest,2,03,19,1
THEFT,Center,1,02,16,8
DRUG/ALC,NorthEast,3,07,00,1
DRUG/ALC,NorthEast,1,09,07,2
SEX,NorthEast,7,01,16,5
THEFT,Center,7,03,00,7
THEFT,SouthWest,7,08,06,1
DRUG/ALC,Center,2,08,03,1
OTHER,SouthEast,5,04,12,12
OTHER,NorthWest,7,05,15,3
OTHER,Center,5,09,12,8
OTHER,Center,5,02,19,4
DRUG/ALC,SouthWest,4,01,16,1
OTHER,SouthWest,3,02,17,2
OTHER,SouthEast,4,03,04,2
THEFT,NorthWest,7,02,14,7
THEFT,SouthEast,5,04,10,1
THEFT,Center,5,09,10,5
OTHER,NorthEast,6,11,09,8
SEX,SouthWest,3,11,00,1
OTHER,Center,4,03,07,4
THEFT,NorthEast,5,04,15,22
OTHER,SouthWest,2,02,13,2
OTHER,NorthWest,3,07,22,5
OTHER,NorthWest,3,05,08,3
DRUG/ALC,NorthEast,5,09,01,4
SEX,SouthWest,3,05,12,2
OTHER,NorthEast,5,03,17,27
OTHER,SouthEast,2,08,17,7
OTHER,Center,3,01,10,6
SEX,NorthEast,5,08,00,2
SEX,SouthEast,1,10,05,2
OTHER,Center,5,06,22,3
OTHER,SouthEast,4,02,21,2
OTHER,NorthWest,7,09,20,1
OTHER,Center,1,05,23,7
DRUG/ALC,NorthEast,5,12,16,2
OTHER,Center,5,03,18,8
SEX,NorthEast,2,08,14,6
THEFT,NorthWest,5,10,15,3
SEX,SouthEast,4,12,20,3
OTHER,SouthWest,6,05,03,1
OTHER,SouthEast,3,08,13,11
MISSING PERSONS,SouthEast,6,01,17,2
THEFT,Center,3,01,12,9
OTHER,NorthWest,2,02,18,3
OTHER,SouthWest,7,06,21,2
SEX,NorthEast,1,09,11,3
DRUG/ALC,NorthEast,3,07,14,3
DRUG/ALC,Center,1,10,21,2
THEFT,NorthEast,2,04,15,18
DRUG/ALC,NorthEast,6,07,01,1
THEFT,SouthEast,2,04,10,2
THEFT,Center,2,09,10,6
OTHER,SouthWest,5,02,13,8
OTHER,NorthEast,3,04,16,27
SEX,NorthEast,7,05,20,2
THEFT,Center,6,07,10,3
THEFT,Center,7,03,14,3
OTHER,NorthWest,4,02,07,4
THEFT,SouthWest,1,04,18,9
OTHER,NorthWest,5,03,19,2
OTHER,Center,6,07,12,9
DRUG/ALC,SouthEast,6,03,08,1
SEX,SouthWest,3,11,14,1
THEFT,NorthWest,7,02,00,1
OTHER,SouthEast,6,02,09,2
OTHER,SouthEast,2,04,12,7
THEFT,NorthWest,1,03,16,4
OTHER,Center,2,09,12,8
MISSING PERSONS,Center,4,10,08,4
THEFT,NorthEast,1,10,13,34
OTHER,NorthEast,4,08,04,9
OTHER,Center,2,02,19,7
OTHER,Center,2,03,18,8
SEX,NorthEast,5,08,14,3
THEFT,NorthWest,2,10,15,2
MISSING PERSONS,Center,6,05,11,2
OTHER,NorthEast,4,11,21,15
MISSING PERSONS,NorthEast,7,04,01,3
OTHER,NorthWest,3,10,16,3
OTHER,NorthEast,3,03,13,23
MISSING PERSONS,NorthWest,1,07,12,1
SEX,SouthEast,1,10,23,4
THEFT,NorthWest,4,12,12,5
OTHER,SouthWest,6,12,06,1
MISSING PERSONS,NorthEast,1,08,09,2
SEX,NorthEast,7,09,15,7
SEX,SouthWest,1,02,20,1
OTHER,NorthWest,5,02,18,4
THEFT,SouthWest,4,04,01,3
OTHER,Center,1,05,05,5
SEX,SouthEast,7,09,10,2
THEFT,NorthWest,6,01,22,6
OTHER,NorthEast,2,03,17,20
THEFT,Center,1,07,02,3
OTHER,SouthEast,5,08,17,2
OTHER,SouthWest,1,12,21,1
SEX,SouthEast,5,03,00,2
DRUG/ALC,NorthEast,5,05,02,6
SEX,NorthEast,2,08,00,8
OTHER,Center,2,06,22,3
THEFT,NorthWest,1,04,13,6
SEX,Center,3,07,03,3
THEFT,SouthWest,4,03,03,3
OTHER,NorthEast,7,07,21,13
SEX,NorthEast,6,12,18,2
DRUG/ALC,NorthEast,2,12,16,1
THEFT,SouthEast,4,08,16,5
SEX,SouthEast,4,04,05,1
THEFT,Center,6,06,21,7
OTHER,NorthEast,2,02,01,16
THEFT,SouthEast,1,07,00,1
THEFT,SouthWest,2,10,07,3
MISSING PERSONS,SouthEast,4,12,00,1
THEFT,SouthEast,3,09,07,1
THEFT,Center,3,04,07,1
THEFT,NorthEast,7,09,22,22
SEX,Center,5,03,02,3
THEFT,Center,7,05,03,2
OTHER,SouthEast,5,11,01,1
THEFT,SouthEast,3,04,04,3
SEX,Center,3,06,16,1
OTHER,SouthEast,4,01,18,10
THEFT,NorthEast,6,03,11,26
OTHER,NorthEast,6,05,16,20
THEFT,Center,1,06,06,1
MISSING PERSONS,SouthEast,2,03,20,3
OTHER,SouthEast,3,06,08,2
MISSING PERSONS,SouthWest,4,06,12,2
THEFT,NorthEast,7,08,02,15
SEX,NorthEast,2,04,22,3
OTHER,SouthEast,1,01,01,5
OTHER,SouthWest,4,02,15,8
THEFT,NorthEast,7,06,12,43
MISSING PERSONS,SouthWest,3,11,20,2
OTHER,SouthEast,3,12,19,3
OTHER,SouthEast,7,12,11,2
OTHER,Center,1,08,21,6
SEX,NorthEast,3,03,09,3
OTHER,SouthWest,6,03,00,2
OTHER,Center,6,08,06,2
OTHER,SouthEast,7,06,15,2
THEFT,NorthEast,6,02,23,42
OTHER,NorthEast,7,06,10,8
MISSING PERSONS,NorthEast,7,05,14,3
OTHER,Center,5,10,03,2
MISSING PERSONS,SouthEast,7,02,12,2
OTHER,SouthEast,5,01,07,2
THEFT,SouthEast,6,11,05,1
THEFT,SouthWest,4,05,14,2
THEFT,NorthEast,3,07,20,27
SEX,Center,4,09,23,2
DRUG/ALC,Center,3,11,16,2
SEX,SouthEast,4,04,23,1
OTHER,NorthEast,6,12,02,12
DRUG/ALC,SouthEast,5,07,09,1
OTHER,NorthEast,1,02,07,6
THEFT,SouthWest,1,10,01,2
DRUG/ALC,NorthWest,2,03,12,1
OTHER,NorthWest,6,04,08,3
THEFT,SouthEast,6,08,11,4
SEX,NorthEast,6,11,13,10
SEX,SouthWest,6,04,12,1
THEFT,SouthEast,1,07,14,3
THEFT,NorthWest,4,10,13,6
THEFT,NorthEast,4,03,16,20
OTHER,NorthEast,4,05,11,31
THEFT,Center,7,12,06,2
OTHER,NorthEast,6,01,20,23
OTHER,NorthEast,5,02,01,9
THEFT,SouthWest,5,10,07,1
OTHER,NorthWest,5,01,21,3
SEX,Center,2,03,02,1
MISSING PERSONS,NorthEast,4,07,12,1
THEFT,NorthEast,1,12,12,17
OTHER,SouthEast,1,06,11,2
OTHER,SouthWest,7,05,07,1
MISSING PERSONS,NorthEast,3,10,23,2
OTHER,Center,2,10,03,4
OTHER,SouthWest,3,04,03,1
THEFT,SouthWest,7,07,12,5
OTHER,NorthEast,6,10,08,13
OTHER,SouthEast,2,01,07,2
THEFT,NorthWest,3,09,21,6
THEFT,NorthEast,6,02,05,8
THEFT,NorthEast,4,04,13,19
THEFT,SouthEast,7,03,02,3
MISSING PERSONS,NorthEast,7,10,18,2
OTHER,SouthWest,7,07,10,1
OTHER,SouthWest,3,03,01,1
OTHER,SouthWest,6,03,14,1
SEX,NorthWest,2,07,16,1
SEX,NorthEast,5,04,22,9
THEFT,Center,4,06,09,4
OTHER,SouthEast,1,12,15,5
THEFT,SouthWest,4,05,00,1
THEFT,SouthWest,4,10,18,1
OTHER,NorthEast,1,12,10,17
THEFT,SouthEast,6,11,23,3
THEFT,SouthWest,3,06,20,4
SEX,SouthEast,2,12,06,1
THEFT,NorthEast,1,04,05,5
OTHER,Center,6,07,20,5
SEX,NorthEast,1,08,16,6
OTHER,SouthEast,4,10,09,4
DRUG/ALC,NorthEast,7,06,14,3
OTHER,Center,2,09,20,11
DRUG/ALC,NorthEast,1,12,00,2
OTHER,SouthEast,2,04,20,5
OTHER,NorthEast,7,02,17,22
SEX,NorthEast,4,07,00,2
THEFT,NorthEast,3,08,06,10
OTHER,Center,3,02,23,8
THEFT,NorthEast,2,12,09,16
THEFT,SouthWest,6,01,21,5
THEFT,SouthEast,2,06,03,2
OTHER,NorthWest,6,10,07,2
SEX,NorthEast,7,11,00,3
OTHER,NorthWest,1,12,22,2
THEFT,Center,1,10,11,6
OTHER,Center,7,02,18,5
SEX,NorthEast,7,05,12,5
OTHER,NorthEast,2,07,04,4
THEFT,NorthWest,1,10,05,1
THEFT,Center,5,02,00,7
OTHER,Center,3,03,11,5
THEFT,Center,3,05,16,5
OTHER,Center,7,03,19,2
SEX,Center,1,05,06,1
OTHER,NorthEast,6,09,04,7
THEFT,NorthWest,2,03,00,1
OTHER,SouthWest,1,05,17,2
OTHER,Center,2,05,15,9
MISSING PERSONS,NorthEast,6,05,13,2
MISSING PERSONS,Center,1,10,07,3
OTHER,SouthWest,5,06,04,1
THEFT,Center,2,02,14,1
OTHER,NorthEast,6,04,07,13
SEX,NorthEast,5,10,10,3
OTHER,NorthEast,3,06,21,26
OTHER,NorthWest,1,02,08,3
THEFT,NorthWest,5,03,14,2
THEFT,NorthWest,4,12,20,9
SEX,Center,7,06,03,6
DRUG/ALC,NorthEast,6,01,19,1
THEFT,NorthEast,1,04,23,7
OTHER,SouthEast,7,11,17,3
THEFT,NorthEast,5,12,09,17
OTHER,NorthWest,7,03,18,1
THEFT,Center,7,10,15,9
SEX,NorthWest,2,04,10,1
OTHER,Center,3,02,05,2
DRUG/ALC,NorthEast,1,12,14,2
SEX,NorthEast,4,07,14,4
SEX,SouthWest,3,05,20,2
SEX,SouthEast,1,03,16,1
SEX,NorthEast,7,11,14,4
OTHER,NorthWest,3,03,23,4
THEFT,Center,3,10,08,2
THEFT,SouthWest,2,04,08,4
OTHER,Center,5,09,20,2
OTHER,SouthEast,5,04,20,7
OTHER,NorthWest,7,06,22,5
SEX,SouthEast,7,02,00,3
OTHER,SouthEast,4,07,17,5
THEFT,SouthEast,3,03,06,1
THEFT,SouthWest,4,01,09,1
THEFT,NorthWest,1,10,23,3
SEX,SouthEast,4,12,12,3
THEFT,Center,5,02,14,4
THEFT,NorthWest,7,09,10,3
MISSING PERSONS,NorthWest,3,12,12,1
MISSING PERSONS,NorthEast,7,01,09,1
THEFT,NorthWest,2,03,14,4
SEX,SouthWest,3,09,15,1
SEX,SouthEast,2,10,15,3
THEFT,Center,3,01,20,6
THEFT,SouthWest,2,11,06,1
OTHER,SouthWest,7,03,13,2
OTHER,SouthEast,1,10,06,1
OTHER,SouthEast,6,10,21,9
THEFT,Center,2,02,00,1
SEX,SouthEast,1,04,13,1
OTHER,NorthEast,5,07,04,3
SEX,Center,1,09,13,2
SEX,Center,1,12,03,1
OTHER,SouthWest,3,07,21,4
OTHER,NorthWest,7,02,19,13
OTHER,NorthWest,3,02,11,4
OTHER,Center,5,05,15,12
OTHER,NorthWest,7,09,12,1
THEFT,Center,3,12,02,4
MISSING PERSONS,Center,4,04,07,3
MISSING PERSONS,SouthEast,4,09,07,2
THEFT,SouthEast,3,12,00,3
OTHER,NorthEast,6,01,12,20
SEX,Center,6,11,11,1
SEX,NorthWest,4,08,16,1
OTHER,SouthWest,1,11,22,3
THEFT,NorthWest,6,02,13,2
THEFT,NorthWest,4,04,05,1
THEFT,SouthWest,3,09,22,8
THEFT,SouthEast,2,10,22,6
THEFT,NorthEast,5,11,02,18
MISSING PERSONS,NorthWest,5,10,17,1
DRUG/ALC,Center,3,01,14,1
MISSING PERSONS,NorthWest,2,07,09,3
MISSING PERSONS,NorthEast,2,08,12,6
THEFT,NorthEast,6,01,10,19
MISSING PERSONS,SouthEast,5,03,12,2
SEX,SouthWest,6,04,20,1
OTHER,Center,4,05,13,9
OTHER,NorthEast,4,12,22,18
THEFT,SouthEast,6,01,15,9
THEFT,SouthWest,6,03,19,4
THEFT,SouthWest,6,02,18,3
SEX,Center,7,10,22,2
MISSING PERSONS,SouthWest,2,02,16,1
MISSING PERSONS,SouthEast,5,09,18,4
THEFT,NorthEast,1,01,02,9
THEFT,SouthWest,3,08,02,2
SEX,Center,7,02,02,2
OTHER,SouthEast,1,07,19,3
THEFT,SouthWest,4,11,20,5
OTHER,SouthEast,1,04,09,1
THEFT,NorthWest,2,05,03,1
OTHER,Center,1,09,09,5
OTHER,SouthEast,5,12,23,3
OTHER,Center,7,01,21,5
THEFT,NorthEast,4,10,05,4
THEFT,Center,3,11,09,1
SEX,NorthEast,3,01,03,1
THEFT,SouthWest,3,06,12,3
THEFT,SouthEast,5,07,16,8
THEFT,NorthEast,1,12,20,27
OTHER,NorthEast,4,02,08,24
MISSING PERSONS,NorthEast,2,10,19,1
SEX,SouthWest,5,10,21,3
OTHER,SouthWest,3,06,10,3
THEFT,SouthWest,7,07,20,3
OTHER,SouthWest,5,01,22,3
THEFT,SouthEast,4,09,11,2
THEFT,Center,4,04,11,1
DRUG/ALC,NorthEast,4,03,09,4
THEFT,SouthEast,3,12,14,3
SEX,NorthWest,6,08,11,1
THEFT,SouthEast,6,12,01,1
OTHER,NorthWest,7,10,03,3
THEFT,NorthEast,2,11,02,14
OTHER,Center,4,09,06,1
DRUG/ALC,Center,6,12,15,2
THEFT,NorthWest,4,04,23,7
DRUG/ALC,NorthEast,7,09,17,5
DRUG/ALC,NorthEast,6,03,21,3
DRUG/ALC,Center,3,09,23,1
SEX,Center,4,11,16,2
MISSING PERSONS,NorthEast,5,08,12,2
MISSING PERSONS,SouthEast,2,03,12,3
SEX,Center,7,07,16,1
DRUG/ALC,Center,6,06,11,3
OTHER,NorthWest,7,01,04,1
THEFT,Center,6,03,13,5
MISSING PERSONS,NorthWest,3,10,13,2
THEFT,SouthEast,5,10,22,6
DRUG/ALC,Center,7,03,12,1
OTHER,NorthEast,7,04,03,3
MISSING PERSONS,NorthEast,2,04,17,1
OTHER,SouthEast,7,07,08,4
SEX,SouthEast,3,09,21,1
SEX,Center,3,04,21,3
OTHER,NorthEast,3,05,07,7
OTHER,SouthEast,7,05,22,12
DRUG/ALC,NorthEast,6,02,04,2
THEFT,NorthEast,4,10,23,14
THEFT,NorthWest,3,08,09,2
THEFT,NorthEast,3,07,12,14
OTHER,NorthEast,7,03,01,15
THEFT,Center,6,04,16,4
OTHER,SouthEast,3,07,15,6
THEFT,SouthEast,6,09,16,3
OTHER,NorthEast,3,07,10,11
MISSING PERSONS,SouthWest,3,10,18,3
THEFT,NorthEast,7,06,20,23
MISSING PERSONS,Center,3,06,09,2
THEFT,NorthWest,5,05,03,1
OTHER,SouthEast,4,11,08,5
OTHER,SouthEast,2,12,23,5
THEFT,SouthEast,2,07,16,3
OTHER,SouthWest,6,10,15,2
THEFT,SouthWest,1,02,13,3
OTHER,Center,3,05,14,5
OTHER,Center,6,05,01,4
SEX,SouthWest,2,09,00,1
SEX,SouthEast,3,10,00,1
SEX,NorthEast,5,04,06,1
OTHER,NorthWest,6,11,22,1
OTHER,NorthEast,7,04,11,13
OTHER,NorthWest,3,06,02,1
OTHER,NorthEast,3,04,19,14
MISSING PERSONS,Center,3,06,10,2
SEX,NorthEast,1,01,08,3
OTHER,NorthEast,3,07,09,13
THEFT,Center,7,02,08,3
SEX,SouthEast,2,12,22,1
OTHER,NorthWest,3,08,12,5
SEX,NorthEast,6,06,14,1
SEX,NorthEast,3,06,01,1
DRUG/ALC,NorthEast,6,05,12,2
OTHER,Center,2,02,16,9
THEFT,NorthEast,4,01,21,25
DRUG/ALC,NorthEast,4,08,15,1
OTHER,SouthWest,5,04,18,7
THEFT,NorthWest,1,03,19,15
SEX,SouthWest,5,09,14,1
THEFT,NorthWest,3,08,10,5
SEX,NorthWest,1,04,20,6
THEFT,Center,3,02,15,2
THEFT,NorthWest,5,05,11,6
OTHER,SouthEast,6,06,17,11
OTHER,NorthWest,5,03,16,1
SEX,SouthWest,2,01,23,1
OTHER,NorthEast,5,10,13,8
OTHER,NorthWest,7,10,11,3
OTHER,NorthWest,3,10,19,4
MISSING PERSONS,NorthEast,4,04,00,2
THEFT,NorthEast,7,05,13,29
THEFT,Center,7,12,22,5
THEFT,NorthWest,1,02,18,12
SEX,NorthEast,4,12,05,2
THEFT,SouthWest,7,04,00,2
MISSING PERSONS,SouthWest,4,05,13,4
THEFT,SouthWest,5,12,21,3
DRUG/ALC,NorthEast,2,12,19,1
OTHER,SouthWest,4,04,07,1
OTHER,Center,5,07,02,4
THEFT,SouthEast,1,08,17,5
SEX,NorthEast,1,10,20,12
SEX,NorthWest,7,01,17,2
THEFT,Center,2,05,23,4
THEFT,NorthEast,3,12,04,2
SEX,NorthEast,5,11,08,2
DRUG/ALC,Center,7,05,21,1
OTHER,NorthWest,5,04,13,4
OTHER,Center,5,02,16,3
OTHER,Center,4,06,20,4
DRUG/ALC,NorthWest,2,12,17,1
DRUG/ALC,SouthEast,4,03,15,2
MISSING PERSONS,NorthWest,4,10,14,2
OTHER,Center,3,05,00,8
OTHER,Center,6,08,22,3
SEX,SouthEast,6,10,01,1
THEFT,NorthWest,3,03,15,8
SEX,SouthWest,2,09,14,2
SEX,SouthEast,3,10,14,1
OTHER,Center,3,10,18,5
THEFT,Center,1,02,19,9
THEFT,Center,4,03,01,4
SEX,NorthEast,7,01,19,3
OTHER,Center,3,11,12,8
SEX,NorthEast,6,06,00,7
OTHER,SouthWest,3,06,09,2
OTHER,NorthEast,2,10,13,28
THEFT,SouthEast,1,04,12,1
OTHER,NorthWest,2,03,16,3
THEFT,NorthWest,2,05,11,7
THEFT,Center,1,09,12,4
SEX,SouthWest,5,09,00,2
OTHER,Center,7,10,23,8
THEFT,Center,3,11,10,4
OTHER,SouthEast,1,04,10,4
OTHER,NorthEast,3,10,17,16
OTHER,Center,1,09,10,2
SEX,SouthEast,7,05,05,1
THEFT,NorthWest,7,03,08,1
OTHER,NorthEast,1,04,15,17
THEFT,SouthEast,4,09,03,2
THEFT,Center,4,04,03,1
DRUG/ALC,NorthEast,6,11,14,2
SEX,SouthWest,2,01,05,1
THEFT,SouthEast,4,12,13,3
THEFT,NorthEast,6,01,09,21
SEX,Center,6,11,03,1
DRUG/ALC,NorthEast,5,12,19,3
THEFT,SouthWest,2,12,21,2
THEFT,NorthEast,1,03,17,33
OTHER,Center,2,07,02,3
THEFT,Center,5,05,23,6
THEFT,SouthWest,7,04,14,2
OTHER,NorthWest,2,04,13,2
OTHER,Center,6,09,02,11
OTHER,SouthEast,6,04,02,5
DRUG/ALC,NorthEast,1,07,23,1
THEFT,Center,1,06,22,5
SEX,NorthEast,2,11,08,5
SEX,NorthEast,4,12,23,5
OTHER,NorthWest,3,04,17,7
THEFT,Center,1,03,18,8
OTHER,NorthWest,1,10,15,7
DRUG/ALC,SouthWest,2,05,22,2
THEFT,Center,2,05,05,2
THEFT,NorthEast,7,09,06,5
THEFT,NorthEast,5,02,07,6
DRUG/ALC,SouthEast,5,04,16,1
DRUG/ALC,Center,5,09,16,1
THEFT,Center,2,11,04,6
OTHER,SouthWest,4,01,12,3
MISSING PERSONS,SouthEast,3,01,08,2
THEFT,NorthWest,6,01,06,1
OTHER,SouthEast,5,07,14,3
SEX,Center,5,07,18,2
OTHER,SouthEast,6,01,23,5
SEX,Center,1,06,15,2
MISSING PERSONS,NorthEast,1,10,00,2
DRUG/ALC,Center,3,11,19,2
OTHER,Center,2,06,06,2
DRUG/ALC,SouthWest,5,11,17,1
MISSING PERSONS,SouthEast,2,08,23,2
MISSING PERSONS,NorthEast,5,03,23,1
SEX,Center,1,12,11,1
DRUG/ALC,Center,4,07,11,1
SEX,SouthEast,7,08,21,4
OTHER,SouthEast,6,09,00,6
SEX,NorthEast,2,10,09,6
OTHER,Center,6,04,00,3
THEFT,NorthWest,1,01,21,2
SEX,NorthEast,5,07,17,6
THEFT,SouthEast,2,11,07,4
THEFT,NorthWest,7,09,09,1
SEX,Center,7,01,01,10
SEX,NorthEast,4,04,20,12
THEFT,SouthWest,4,01,10,5
THEFT,NorthEast,1,02,01,12
THEFT,NorthEast,4,03,19,35
